intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
16000,0.00022991809167983906,0.0013539128080151638,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003600155.1 Nesterenkonia muleiensis strain=RB2, ASM360015v1",7ecfd7d177ba886101419f2d6d09fbc2,0.004332520985648524,5000,185,1032000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7785285032650904,0.8390074713377408,0.8087679873014155,0.8390074713377408,False
220000,0.003161373760597787,0.0012709710218607015,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000583215.1 Brevibacterium sp. VCM10 strain=VCM10, V6.0.2",815e8f9370389b88c34a9af6436fd0ff,0.05592272496187087,5000,186,1027000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.847215630019551,0.9111704429069922,0.8791930364632716,0.9111704429069922,False
19000,0.0002730277338698089,0.0012239902080783353,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_016862695.1 Cellulomonas denverensis strain=NBRC 110783, ASM1686269v1",6a95f7dd9cc63ad036e7efce61112b74,0.004651162790697674,5000,187,1022000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.782856304769403,0.8409303941559072,0.8118933494626551,0.8409303941559072,False
63000,0.0009053024859893662,0.001755001755001755,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_021189955.1 Staphylococcus gallinarum strain=G35, ASM2118995v1",e01dd277cf7b858d8d4ce60d91da47d5,0.022113022113022112,5000,188,1017000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8137203568989622,0.8843039229149021,0.8490121399069321,0.8843039229149021,False
1254000,0.018019830435407388,0.0017844396859386152,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003042055.1 Staphylococcus succinus strain=SNUC 201, ASM304205v1",5c707c7064a180013fc5c3a74767cc00,0.4475374732334047,5000,189,1012000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8961423860077985,0.9743981089465881,0.9352702474771932,0.9743981089465881,False
41000,0.0005891651099295876,0.001717032967032967,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014897715.1 Psychrobacter celer strain=91, ASM1489771v1",a24abd5e212e5243e6aa5d525b3d1502,0.01407967032967033,5000,190,1007000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8025225105139435,0.871519636861242,0.8370210736875927,0.871519636861242,False
1248000,0.017933611151027446,0.0017699115044247787,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001630745.1 Staphylococcus succinus strain=CSM-77, ASM163074v1",cf38499a916cf309518c2ff3d6698cc8,0.4417699115044248,5000,191,1002000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8960037498534147,0.9739904844082145,0.9349971171308146,0.9739904844082145,False
17000,0.000244287972409829,0.0018228217280349982,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900162825.1 Psychrobacter piechaudii, Psychrobacter piechaudii CIP110854 assembly",8d2b29309b768a6f350895e10082df99,0.006197593875318994,5000,192,997000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.780052508979984,0.8487531337141215,0.8144028213470528,0.8487531337141215,False
27000,0.0003879867797097284,0.0015422578655151142,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904845905.1 Psychrobacter aquaticus, ASM90484590v1",e2ea60a4b436cfd25ecdbad3f059b9ff,0.008328192473781616,5000,193,992000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7917807922486036,0.8568819449265216,0.8243313685875626,0.8568819449265216,False
95000,0.0013651386693490444,0.0012619888944977284,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003347015.1 Brachybacterium sp. YJGR34 strain=YJGR34, ASM334701v1",3f3fd9f1e1a205724f4374a66a3ea81a,0.02397778899545684,5000,194,987000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8245736891467439,0.8866164371772213,0.8555950631619826,0.8866164371772213,False
13000,0.00018680844948986924,0.0016377333770062235,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004358865.1 Microbacterium oleivorans strain=F-B2, ASM435886v1",fe4c8c7be06b1c3441225d6615654191,0.004258106780216181,5000,195,982000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.773331310020471,0.838538706973334,0.8059350084969025,0.838538706973334,False
16000,0.00022991809167983906,0.0015427337241592102,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_009758175.1 Nesterenkonia alkaliphila strain=F10, ASM975817v1",bcf36c8c1e8de52203a9354b1348aed3,0.004936747917309472,5000,196,977000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7785285032650904,0.8425484217287023,0.8105384624968963,0.8425484217287023,False
23000,0.00033050725678976866,0.0007342143906020558,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013359485.1 Cellulosimicrobium funkei strain=MOSEL-ME6, ASM1335948v1",e7afa1bd06b9fcb3c46c311a0d7df81c,0.0033773861967694566,5000,197,972000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.78769600304744,0.8322940646460346,0.8099950338467373,0.8322940646460346,False
9000,0.00012932892656990948,0.0014632718759145448,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001422865.1 Aeromicrobium sp. Leaf272 strain=Leaf272, Leaf272",db7f7965cd235e9d3f95a82e944ba61d,0.0026338893766461808,5000,198,967000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7642121775794887,0.825645215811257,0.7949286966953728,0.825645215811257,False
69000,0.0009915217703693059,0.001901863826550019,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014884175.1 Staphylococcus cohnii strain=SC5, ASM1488417v1",e1030d97b321ecdb9de42722cdcf1c6b,0.026245720806390264,5000,199,962000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8161117862834487,0.8892049819297001,0.8526583841065745,0.8892049819297001,False
728000,0.010461273171432677,0.002055921052631579,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017571165.1 Staphylococcus xylosus strain=ESB009, ASM1757116v1",3c3e7e3d8fd3ce8e9dfdee2f9dc480e6,0.2993421052631579,5000,200,957000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8805595997509572,0.9618385676938042,0.9211990837223807,0.9618385676938042,False
31000,0.0004454663026296882,0.0018011527377521613,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013359525.1 Brevibacterium luteolum strain=MOSEL-ME10a, ASM1335952v1",2a0c73bd04aa737a498f1e279fc4ea66,0.0111671469740634,5000,201,952000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7953172077814074,0.8650284566358198,0.8301728322086136,0.8650284566358198,False
24000,0.0003448771375197586,0.0017895490336435219,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000220985.2 Nesterenkonia sp. F strain=F, ASM22098v2",66372535bbf0d1a2343e1c637d3bb003,0.008589835361488905,5000,202,947000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7887781663095467,0.8577374051427616,0.8232577857261542,0.8577374051427616,False
13000,0.00018680844948986924,0.0016072002571520412,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017255375.1 Microbacterium esteraromaticum strain=TN14-1, ASM1725537v1",240e67ae820d65000be1b7d14bd00955,0.004178720668595307,5000,203,942000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.773331310020471,0.8380298007307396,0.8056805553756052,0.8380298007307396,False
1800000,0.025865785313981895,0.00181422351233672,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000953575.1 Staphylococcus xylosus strain=C2a, Staphylococcus xylosus C2a",f547068ce21f641cae764af15e68221f,0.6531204644412192,5000,204,937000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.9066522170262682,0.9863522547131109,0.9465022358696895,0.9863522547131109,False
2191000,0.03148440867940796,0.0017562346329469617,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003035615.1 Staphylococcus equorum strain=SNUC 2121, ASM303561v1",0ac294e8d81a46c07aae204230727f7d,0.7695820161573587,5000,205,932000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.912419576432846,0.9915869524138125,0.9520032644233292,0.9915869524138125,False
133000,0.0019111941370886622,0.0013361838588989846,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000233655.2 Brachybacterium paraconglomeratum LC44 strain=LC44, LC44-4.0",8e06c0ce8515172af43330537fdb6692,0.035542490646712985,5000,206,927000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8335723119922435,0.8979454018828824,0.8657588569375629,0.8979454018828824,False
66000,0.0009484121281793361,0.0015595757953836558,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002871795.1 Brachybacterium sp. UMB0905 strain=UMB0905, ASM287179v1",8b6eff86ab3564aabce07f44e68fb3d0,0.020586400499064253,5000,207,922000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8149423795077261,0.8822656449381251,0.8486040122229256,0.8822656449381251,False
3061000,0.043986204914499206,0.0012790995139421847,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003932995.1 Brevibacterium aurantiacum strain=SMQ-1419, ASM393299v1",70b67d5e104a790f3d790070e9a790ee,0.7830647224354055,5000,208,917000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.9223147233787493,0.9921426469197026,0.957228685149226,0.9921426469197026,False
32000,0.0004598361833596781,0.0014518002322880372,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015234355.1 Psychrobacter sp. NG25 strain=NG25, ASM1523435v1",824c6504b7b95c4d248cca04731a9adf,0.009291521486643438,5000,209,912000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7961321503804208,0.859912800948808,0.8280224756646144,0.859912800948808,False
36000,0.0005173157062796379,0.002583979328165375,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001314085.1 Brachybacterium zhongshanense JCM 15471 strain=JCM 15471, ASM131408v1",19a89fd3fb07f3227d03fa404338fb13,0.018604651162790697,5000,210,907000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7991627705823386,0.879389629447028,0.8392762000146834,0.879389629447028,False
117000,0.0016812760454088232,0.00041559305128418254,7.184940364994971e-05,6.805128344720581e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-fungi-k31.zip,"GCA_006942205.1 Debaryomyces hansenii strain=J26, Dha_j26",4be541af69a94f2f389c4e514408e592,0.009724877400049872,5000,211,902000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8301328695785061,0.8611782180831575,0.8456555438308317,0.8611782180831575,False
17000,0.000244287972409829,0.001101624896722666,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000626675.1 Corynebacterium glyciniphilum AJ 3170 strain=AJ 3170, ASM62667v1",e75c775b1db2f13ffa60e1fad1e30723,0.00468190581107133,4000,212,898000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.780052508979984,0.8411091244397976,0.8105808167098908,0.8411091244397976,False
24000,0.0003448771375197586,0.0005753739930955121,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019449275.1 Microbacterium sp. HD4P20 strain=HD4P20, ASM1944927v1",371188325e9c8918c0f0dbb27412617e,0.0034522439585730723,4000,213,894000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7887781663095467,0.8328828482580057,0.8108305072837763,0.8328828482580057,False
1571000,0.022575082626814198,0.0013836042891732965,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001682235.1 Staphylococcus equorum strain=C2014, ASM168223v1",c913179050b6d4f948faebe9e6f92a11,0.5434105845728122,4000,214,890000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.9026811945694907,0.9805183934022926,0.9415997939858917,0.9805183934022926,False
14000,0.00020117833021985918,0.0010116337885685382,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_901521055.1 Cellulomonas hominis strain=IHUMI-CSURP8420, PRJEB32414",2176ded81ccd5a825bbc3963785fcedb,0.0035407182599898838,4000,215,886000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7751822316942968,0.8335630043987685,0.8043726180465327,0.8335630043987685,False
75000,0.0010777410547492456,0.0013436345314074571,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_022346615.1 Staphylococcus sp. ACRSN strain=ACRSN, ASM2234661v1",934babc57296203803684bd704b7d5a3,0.02519314746388982,4000,216,882000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8183098608715582,0.888031692661349,0.8531707767664536,0.888031692661349,False
37000,0.0005316855870096278,0.00125,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904846205.1 Psychrobacter immobilis, ASM90484620v1",7010e0eaf1543e98811b2fef53278f93,0.0115625,4000,217,878000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7998694131416254,0.8659998130241159,0.8329346130828706,0.8659998130241159,False
59000,0.0008478229630694065,0.0018091361374943465,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_021794135.1 Actinomycetia bacterium, ASM2179413v1",68e49a68b520cbbbed34d79c907cf8ef,0.02668475802804161,4000,218,874000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8120003114452181,0.8896809654085454,0.8508406384268817,0.8896809654085454,False
11000,0.00015806868802988936,0.0015100037750094375,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001429705.1 Yonghaparkia sp. Soil809 strain=Soil809, Soil809",120df13fb6e2fd1e441b9509d8212e50,0.004152510381275953,4000,219,870000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7691751586876205,0.837859722892789,0.8035174407902048,0.837859722892789,False
25000,0.00035924701824974854,0.0012055455093429777,5.7479522919959764e-05,6.805128344720581e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015277735.1 Psychrobacter sp. NG254 strain=NG254, ASM1527773v1",2b7c6b40986a2875712a63c8e8d48ce1,0.007534659433393611,4000,220,866000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.789817543988956,0.8541186039070909,0.8219680739480235,0.8541186039070909,False
21000,0.0003017674953297888,0.0012066365007541479,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014651715.1 Zhihengliuella salsuginis strain=KCTC 19466, ASM1465171v1",326ff4b001aac2b2a9f94fd6b02a51fd,0.006334841628959276,4000,221,862000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7853878396323415,0.8493530494603364,0.817370444546339,0.8493530494603364,False
24000,0.0003448771375197586,0.0013153567905294311,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904846085.1 Psychrobacter immobilis, ASM90484608v1",7887a44e2bfdb41b06ae44b59d9be736,0.007892140743176587,4000,222,858000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7887781663095467,0.8553967086903682,0.8220874374999574,0.8553967086903682,False
27000,0.0003879867797097284,0.001325820351342393,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900258505.1 Brachybacterium timonense strain=Marseille-P4339, PRJEB23296",e48b8ef99075f87a201721fbda8a3f41,0.008949287371561154,4000,223,854000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7917807922486036,0.8588724256341829,0.8253266089413933,0.8588724256341829,False
796000,0.011438425061071993,0.0013409319477036541,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002902445.1 Staphylococcus succinus subsp. casei strain=DSM 15096, ASM290244v1",cc7b0edf89b8ff5626669f153dd9b3f6,0.26684545759302714,4000,224,850000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8830997834519676,0.9582796202031527,0.9206897018275602,0.9582796202031527,False
19000,0.0002730277338698089,0.001277139208173691,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001570965.1 Janibacter corallicola NBRC 107790 strain=NBRC 107790, ASM157096v1",986d6fb5e46368205d726a90d68baf35,0.006066411238825032,4000,225,846000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.782856304769403,0.8481675884962306,0.8155119466328169,0.8481675884962306,False
153000,0.0021985917516884608,0.0009431737797689225,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_011617245.1 Brevibacterium sp. WO024 strain=WO024, ASM1161724v1",86a3d68111c7bff3e35921c67cf37375,0.03607639707616128,4000,226,842000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8373477438593896,0.8983773865194704,0.8678625651894301,0.8983773865194704,False
23000,0.00033050725678976866,0.0011464603038119805,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_005877055.1 Citricoccus sp. SGAir0253 strain=SGAir0253, ASM587705v1",c22ef1ce0417c1205482cadeb3b5541e,0.006592146746918888,4000,227,838000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.78769600304744,0.8504446001322054,0.8190703015898226,0.8504446001322054,False
90000,0.0012932892656990947,0.001488095238095238,5.7479522919959764e-05,8.166154013664697e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017893225.1 Staphylococcus sp. GDQ8D205P strain=GDQ8D205P, ASM1789322v1",a9c79529b7b7c4e5654c0f6363d0c48e,0.033482142857142856,4000,228,834000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8231368003557366,0.8962173154514702,0.8596770579036034,0.8962173154514702,False
1866000,0.02681419744216123,0.0013845621322256837,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020229715.1 Staphylococcus xylosus strain=TMW 2.1324, ASM2022971v1",8e435db513aebe0cc8f835045d5ac114,0.6458982346832814,4000,229,830000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.9077060206813727,0.9859985158073018,0.9468522682443372,0.9859985158073018,False
64000,0.0009196723667193562,0.0013717421124828531,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900458865.1 Staphylococcus xylosus strain=NCTC10517, 41556_E01",550251e7a0b0f3cc5f81736b3da0c960,0.02194787379972565,4000,230,826000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8141338412288471,0.8840901069168281,0.8491119740728377,0.8840901069168281,False
34000,0.000488575944819658,0.0013157894736842105,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904845915.1 Psychrobacter faecalis, ASM90484591v1",ea218baa6d0ef7d5a82882c7fbfefd08,0.01118421052631579,4000,231,822000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7976906160523928,0.8650710630532266,0.8313808395528097,0.8650710630532266,False
15000,0.00021554821094984912,0.0009925558312655087,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_902375875.1 Cellulomonas timonensis, MGYG-HGUT-01537",8415d4b7056c5081f62b398db9fe404c,0.0037220843672456576,4000,232,818000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.7769093802898016,0.8349073127166858,0.8059083465032437,0.8349073127166858,False
797000,0.011452794941801982,0.00141643059490085,5.7479522919959764e-05,5.4441026757764654e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001747885.1 Staphylococcus equorum strain=White_SAM, ASM174788v1",3f2e5374e96d4e6b9763dfc99d76f66e,0.28222379603399433,4000,233,814000,inputs/raw/SRR19888427ass.fasta,SRR19888427,0113a037,69590000,31,DNA,1000,69590,True,0.8831355495164985,0.9600132205391864,0.9215743850278424,0.9600132205391864,False
