intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
41000,0.0007702134054703938,0.0014654161781946073,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904846265.1 Psychrobacter immobilis, ASM90484626v1",f08df5ddb5624c90754111ea9cf76b27,0.01201641266119578,5000,194,934000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8090670534351644,0.8670761742280134,0.8380716138315889,0.8670761742280134,False
35000,0.0006574992485722873,0.0012906556530717604,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900163635.1 Leucobacter sp. 7(1) strain=7(1), ASM90016363v1",00f0095fcabd8dbc6a308ff7492da61d,0.009034589571502324,5000,195,929000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8049480955809662,0.8591352971812706,0.8320416963811184,0.8591352971812706,False
44000,0.0008265704839194469,0.001644736842105263,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904845915.1 Psychrobacter faecalis, ASM90484591v1",ea218baa6d0ef7d5a82882c7fbfefd08,0.014473684210526316,5000,196,924000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8109121976961623,0.872295921116443,0.8416040594063027,0.872295921116443,False
100000,0.0018785692816351068,0.0015728216420257944,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900015285.1 Corynebacterium variabile strain=Mu292, Genome sequence of Corynebacterium variabile Mu292",4821107b556abd88b830895e79dbd86a,0.031456432840515886,5000,197,919000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8326746816262954,0.8944148788744983,0.8635447802503968,0.8944148788744983,False
163000,0.003062067929065224,0.0013082155939298796,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001606005.1 Brevibacterium linens strain=BS258, ASM160600v1",73e0387ebc0a235fe214e70d070e773f,0.042647828362114074,5000,198,914000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8459021350141194,0.9032399260096452,0.8745710305118823,0.9032399260096452,False
29000,0.0005447850916741809,0.0016909029421711193,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020743695.1 Brevibacterium senegalense, ASM2074369v1",d910a1315db67a90e9cf2192920ab2b8,0.009807237064592493,5000,199,909000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8000798992828482,0.8614125267188195,0.8307462130008338,0.8614125267188195,False
53000,0.0009956417192666066,0.0013935340022296545,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900016235.2 Psychrobacter cibarius strain=W1, ASM90001623v2",985e7b5268de26b2cfcb5c9d660f264f,0.014771460423634336,5000,200,904000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8157949881216446,0.8728691473270697,0.8443320677243571,0.8728691473270697,False
27000,0.0005072137060414788,0.001721763085399449,9.392846408175534e-05,9.0166447261645e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_016892405.1 Mammaliicoccus sciuri strain=GDX8P98P, ASM1689240v1",820f6dc12503d169baedfa1f3597d4ca,0.009297520661157025,5000,201,899000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7982377368341839,0.8599307054297705,0.8290842211319771,0.8599307054297705,False
31000,0.0005823564773068831,0.002583979328165375,9.392846408175534e-05,0.00010819973671397399,1.2,1.0,0.4,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001314085.1 Brachybacterium zhongshanense JCM 15471 strain=JCM 15471, ASM131408v1",19a89fd3fb07f3227d03fa404338fb13,0.016020671834625324,5000,202,894000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8018029917116022,0.8751580158496353,0.8384805037806187,0.8751580158496353,False
155000,0.0029117823865344155,0.000963159162051529,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013168765.1 Brevibacterium sp. CT2-23B strain=CT2-23B, ASM1316876v1",3a2cca2cfc0cd6b45b7402890ea307fe,0.03732241752949675,4000,203,890000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.844530020153926,0.8993619479830294,0.8719459840684777,0.8993619479830294,False
24000,0.0004508566275924256,0.001101624896722666,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000626675.1 Corynebacterium glyciniphilum AJ 3170 strain=AJ 3170, ASM62667v1",e75c775b1db2f13ffa60e1fad1e30723,0.006609749380335995,4000,204,886000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7952106245859243,0.8505177602843603,0.8228641924351423,0.8505177602843603,False
303000,0.005692064923354373,0.0010624169986719787,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003999335.1 Brevibacterium linens strain=ATCC 19391, ASM399933v1",fdcfb7f29555d2ace6a1e1343c296f57,0.0804780876494024,4000,205,882000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8629900074157357,0.9219328268199006,0.8924614171178182,0.9219328268199006,False
23000,0.00043207093477607453,0.0009760858955588092,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002082565.1 Halomonas sp. GT strain=GT, ASM208256v1",bcdd373774c3f650964f863e85339ae3,0.005612493899463153,4000,206,878000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7941196363203767,0.8460423935158536,0.8200810149181152,0.8460423935158536,False
29000,0.0005447850916741809,0.0012110202845897668,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904846575.1 Psychrobacter sp. H8-1, Psychrobacter sp H8-1",e3ae434f35056b81a0895f56eb032f32,0.00877989706327581,4000,207,874000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8000798992828482,0.858343157034496,0.829211528158672,0.858343157034496,False
96000,0.0018034265103697023,0.0010678056593699946,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014861495.1 Halomonas sp. FME1 strain=FME1, ASM1486149v1",0cc2fa66e2aad8655b5821a9ff603956,0.02562733582487987,4000,208,870000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8315789051588335,0.8885213208587052,0.8600501130087693,0.8885213208587052,False
22000,0.00041328524195972347,0.0009739469198928658,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_007692655.1 Halomonas sp., ASM769265v1",429c2916ba369edb4e3b3c48a7bb57fd,0.005356708059410762,4000,209,866000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7929817421016492,0.8447703149672576,0.8188760285344534,0.8447703149672576,False
11000,0.00020664262097986173,0.0013665869490946361,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019173455.1 Nesterenkonia sp. Act20 strain=Act20, ASM1917345v1",fe7155aeb6e7da117659850b4bafd51d,0.0037581141100102495,4000,210,862000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7754477551245033,0.8351668055972183,0.8053072803608607,0.8351668055972183,False
56000,0.0010519987977156598,0.001091703056768559,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019118275.1 Candidatus Brachybacterium merdavium, ASM1911827v1",5f83e6a862a48cd1d68c31801b1cbcad,0.015283842794759825,4000,211,858000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8172452269399518,0.8738298112201198,0.8455375190800358,0.8738298112201198,False
17000,0.0003193567778779681,0.0017391304347826088,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_007713875.1 Corynebacterium sanguinis strain=45173, ASM771387v1",e80645536fa607ada74647a053a5ea1a,0.007391304347826087,4000,212,854000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.78641380982693,0.8535895060429948,0.8200016579349624,0.8535895060429948,False
44000,0.0008265704839194469,0.0009369875849144999,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002975375.1 Microbacterium sp. MYb40 strain=MYb40, ASM297537v1",55fb15b71442127cebfd442c1ad916d7,0.010306863434059498,4000,213,850000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8109121976961623,0.862794379172486,0.8368532884343242,0.862794379172486,False
155000,0.0029117823865344155,0.0008922596475574393,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017876515.1 Brachybacterium fresconis strain=DSM 14564, ASM1787651v1",4e219200e4aca6f7dab1fde7c6ac323c,0.03457506134285077,4000,214,846000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.844530020153926,0.8971464051645173,0.8708382126592216,0.8971464051645173,False
55000,0.0010332131048993087,0.0018091361374943465,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_021794135.1 Actinomycetia bacterium, ASM2179413v1",68e49a68b520cbbbed34d79c907cf8ef,0.024875621890547265,4000,215,842000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8167703476207135,0.8876684260037215,0.8522193868122175,0.8876684260037215,False
32000,0.0006011421701232341,0.0012311480455524776,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017744855.1 Microbacterium sp., ASM1774485v1",2d106015ff70aba2ac5b218db5a374ca,0.009849184364419821,4000,216,838000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8026245801389229,0.8615311335209529,0.8320778568299378,0.8615311335209529,False
31000,0.0005823564773068831,0.0012338062924120913,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904845905.1 Psychrobacter aquaticus, ASM90484590v1",e2ea60a4b436cfd25ecdbad3f059b9ff,0.009561998766193708,4000,217,834000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8018029917116022,0.8607091287247183,0.8312560602181602,0.8607091287247183,False
2997000,0.05630072137060415,0.0008966599417171038,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900169295.1 Brevibacterium aurantiacum strain=8(6), Assembly_BAURA86",622225d3b1efb01b7239d2864d86d19b,0.67182246133154,4000,218,830000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.9292025990618435,0.9872509609916917,0.9582267800267676,0.9872509609916917,False
38000,0.0007138563270213406,0.0010045203415369162,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900103075.1 Microbacterium sp. cl140 strain=CL140, IMG-taxon 2639762579 annotated assembly",21d04e94bd0b63dc59c627739de31cfc,0.009542943244600702,4000,219,826000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8070863305446634,0.8606537445104379,0.8338700375275506,0.8606537445104379,False
251000,0.004715208896904118,0.0017064846416382253,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015863285.1 Facklamia tabacinasalis strain=DSM 104272, ASM1586328v1",71e9a186083a6d6c40579c4e699df880,0.10708191126279863,4000,220,822000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8577644843534898,0.9304660247133725,0.8941152545334312,0.9304660247133725,False
7000,0.00013149984971445747,0.0011135857461024498,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004526345.1 Ornithinimicrobium flavum strain=CPCC 203535, ASM452634v1",b297aa0e2606ade046b16b4cba128c9f,0.0019487750556792874,4000,221,818000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7642236223784461,0.8176603876643208,0.7909420050213835,0.8176603876643208,False
91000,0.001709498046287947,0.0009840098400984009,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_021023135.1 Brevibacterium sp. CCUG 69071 strain=CCUG 69071, ASM2102313v1",b04d6d569ec7ff8ae6d4315d4f69ebbb,0.02238622386223862,4000,222,814000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8301453016020711,0.8846542648694573,0.8573997832357643,0.8846542648694573,False
77000,0.0014464983468590322,0.000922722029988466,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000235725.2 Halomonas sp. HAL1 strain=HAL1, ASM23572v1",4a2cc53eb2dba59c55172bfef7eeb4cf,0.01776239907727797,4000,223,810000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8256838121253012,0.8780764113710083,0.8518801117481547,0.8780764113710083,False
35000,0.0006574992485722873,0.001068090787716956,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013183775.1 Halomonas sp. B1.N12 strain=B1.N12, ASM1318377v1",d70f72faa00796a24d562599fecf611d,0.009345794392523364,4000,224,806000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8049480955809662,0.860074372334582,0.832511233957774,0.860074372334582,False
49000,0.0009204989480012022,0.001070090957731407,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000956475.1 Microbacterium hydrocarbonoxydans strain=SA35, ASM95647v1",305aaec96e4e03f8fadf534e3184d861,0.013108614232209739,4000,225,802000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8137325431296525,0.869512891440476,0.8416227172850643,0.869512891440476,False
49000,0.0009204989480012022,0.0013413816230717639,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019115335.1 Candidatus Brachybacterium merdigallinarum, ASM1911533v1",88097efd242e212f30cc4624e8651302,0.01643192488262911,4000,226,798000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8137325431296525,0.8758738546902272,0.8448031989099398,0.8758738546902272,False
22000,0.00041328524195972347,0.0011185682326621924,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001310355.1 Halomonas sp. JCM 19032 strain=JCM 19032, ASM131035v1",92c20cb5fe9e74b6f7d8f61cab8bc633,0.006152125279642058,4000,227,794000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7929817421016492,0.8485515504209444,0.8207666462612968,0.8485515504209444,False
31000,0.0005823564773068831,0.0011524056467876692,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003217155.1 Psychrobacter fozii strain=CECT 5889, ASM321715v1",286699008df6612efa575c697eb6a864,0.008931143762604437,4000,228,790000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8018029917116022,0.858816200747885,0.8303095962297435,0.858816200747885,False
31000,0.0005823564773068831,0.0012706480304955528,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017876655.1 Microbacterium imperiale strain=DSM 20530, ASM1787665v1",c5457675030c1b26af2a284dfa0841d7,0.009847522236340533,4000,229,786000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8018029917116022,0.8615264431308197,0.831664717421211,0.8615264431308197,False
8000,0.00015028554253080853,0.001110494169905608,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014359475.1 Marinobacter sp., ASM1435947v1",b9b3dff20d816c835070772f24d77c3b,0.002220988339811216,4000,230,782000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7675225883205633,0.8211163855644976,0.7943194869425305,0.8211163855644976,False
57000,0.0010707844905320108,0.0012476606363069245,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002871795.1 Brachybacterium sp. UMB0905 strain=UMB0905, ASM287179v1",8b6eff86ab3564aabce07f44e68fb3d0,0.017779164067373673,4000,231,778000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8177119696846253,0.8781031336829553,0.8479075516837904,0.8781031336829553,False
18000,0.00033814247069431923,0.001759014951627089,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_022346015.1 Corynebacterium sp. ACRQL strain=ACRQL, ASM2234601v1",33ac02b4ff3763888507a508748e4445,0.0079155672823219,4000,232,774000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7878651527777573,0.8554784979326534,0.8216718253552053,0.8554784979326534,False
38000,0.0007138563270213406,0.0012582573136206354,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001921745.1 Psychrobacter sp. Cmf 22.2 strain=Cmf 22.2, ASM192174v1",ea1377db1976933d38442c35a34cb1c2,0.011953444479396037,4000,233,770000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8070863305446634,0.8669292323929982,0.8370077814688308,0.8669292323929982,False
50000,0.0009392846408175534,0.0014668133480014668,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019279095.1 Microbacterium sp. BF1 strain=BF1, ASM1927909v1",7b2f7ea90c3e3cbe04744318f7c0b6f4,0.018335166850018333,4000,234,766000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8142630256591105,0.8789758262101854,0.846619425934648,0.8789758262101854,False
16000,0.00030057108506161706,0.00098015192354815,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000421225.1 Ruania albidiflava DSM 18029 strain=DSM 18029, ASM42122v1",6825cd0ebcfa72305e948d8986ff160e,0.0039206076941926,4000,235,762000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7848773758988926,0.8363079751909077,0.8105926755449002,0.8363079751909077,False
130000,0.0024421400661256386,0.0008984725965858042,7.514277126540426e-05,7.2133157809316e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013623835.1 Brevibacterium oceani strain=BBH7, ASM1362383v1",60292ed8b1e4f02f4fbd5fed4bccc634,0.029200359389038633,4000,236,758000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.8397518159619096,0.8922702097785296,0.8660110128702196,0.8922702097785296,False
10000,0.00018785692816351067,0.0010006671114076052,5.63570784490532e-05,7.2133157809316e-05,1.3333333333333333,1.0,0.4714045207910317,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_022606315.1 Dermacoccus nishinomiyaensis strain=DP-D10, ASM2260631v1",cb3d6a6082dcffcd475f52be0ca6fcaf,0.00333555703802535,3000,237,755000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7730672852749754,0.8319595388732379,0.8025134120741066,0.8319595388732379,False
10000,0.00018785692816351067,0.00046569388388699164,5.63570784490532e-05,5.4099868356986995e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019104725.1 Streptomyces sp. J2-1 strain=J2-1, ASM1910472v1",4b4242a8596f949ff630d8c1b5e66604,0.001552312946289972,3000,238,752000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7730672852749754,0.8116829593168217,0.7923751222958986,0.8116829593168217,False
20000,0.00037571385632702135,0.0008971291866028708,5.63570784490532e-05,5.4099868356986995e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003254645.1 Microbacterium sp. YZYP306 strain=YZYP306, ASM325464v1",f1ad2493a3d5032b93b9ec9434fe15b6,0.005980861244019139,3000,239,749000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7905474464114179,0.8477790902641791,0.8191632683377985,0.8477790902641791,False
10000,0.00018785692816351067,0.0007244626901714562,5.63570784490532e-05,5.4099868356986995e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013349365.1 Plantibacter sp. MCCC 1A11337 strain=MCCC 1A11337, ASM1334936v1",0f778446afda6779dddf0814c7c9abd7,0.002414875633904854,3000,240,746000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7730672852749754,0.8233362757811594,0.7982017805280675,0.8233362757811594,False
12000,0.0002254283137962128,0.0008123476848090983,5.63570784490532e-05,5.4099868356986995e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_003600155.1 Nesterenkonia muleiensis strain=RB2, ASM360015v1",7ecfd7d177ba886101419f2d6d09fbc2,0.003249390739236393,3000,241,743000,inputs/raw/SRR19888423ass.fasta,SRR19888423,4f6f5ed4,53232000,31,DNA,1000,53232,True,0.7776273537547147,0.8312574419279074,0.8044423978413111,0.8312574419279074,False
